title,link,note,top_note,heart_note,base_note
蝦皮優選廣告【Byredo】現貨秒發  卡片 香水 2ml  試管香水 百瑞德 小樣 超級雪松 花序 無人區玫瑰 淡香$70已售出 2萬臺中市北區找相似,https://shopee.tw//【Byredo】現貨秒發-卡片-香水-2ml-試管香水-百瑞德-小樣-超級雪松-花序-無人區玫瑰-淡香-i.5539906.5335618930?sp_atk=52205ab6-ff4f-4a61-ae21-a7754b9d0a78&xptdk=52205ab6-ff4f-4a61-ae21-a7754b9d0a78,香調:花香調,前調:歐白芷籽、西西里檸檬、越橘,中調:野生大花茉莉、露水晚香玉、玫瑰花瓣,後調:新鮮琥珀、麂絨
"廣告買一送一（正品免運）真我純香心悅 Jadore In Joy 女士淡香水 EDP淡香水 100ML滿額折$50$1,450 - $2,700已售出 44桃園市大園區找相似",https://shopee.tw//買一送一（正品免運）真我純香心悅-Jadore-In-Joy-女士淡香水-EDP淡香水-100ML-i.38534503.15271677846?sp_atk=2f668baa-8f8b-4a83-9e5e-8c3adfb0fcb9&xptdk=2f668baa-8f8b-4a83-9e5e-8c3adfb0fcb9,商品規格分類蝦皮購物美妝保養香水、香氛性別女性香水濃度EDT、淡香水質地噴霧商品數量215出貨地桃園市大園區商品詳情香調:花香調,前調:柑橘橘子橙花油,中調:茉莉橙花依蘭晚香玉玫瑰,後調:木質香香草
"蝦皮優選John Varvatos 工匠藤編 純淨男性淡香水125ml$1,298臺北市萬華區找相似",https://shopee.tw//John-Varvatos-工匠藤編-純淨男性淡香水125ml-i.32443987.15478756422?sp_atk=4264aa56-e0df-47d5-b4ea-d710bd13c165&xptdk=4264aa56-e0df-47d5-b4ea-d710bd13c165,,前味:西班牙檸檬、晚侖夏橙,中味:橙子花、茉莉花、鳶尾草,後味:雪松、白桃花心木、麝香黃葵籽
John Varvatos JV x NJ  尼克強納斯聯名款/赤紅聯名款/銀翼版 男性淡香水 試香$30 - $120已售出 14桃園市龜山區找相似,https://shopee.tw//John-Varvatos-JV-x-NJ-尼克強納斯聯名款-赤紅聯名款-銀翼版-男性淡香水-試香-i.5558081.6551950589?sp_atk=213d42a0-e2f8-4464-a913-944fd12f5536&xptdk=213d42a0-e2f8-4464-a913-944fd12f5536,香調:木質清新調、柑橘調,前味:礦物、柑橘調、佛手柑、檸檬、綠葉,中味:鳶尾草、鵝卵石、鼠尾草、天竺葵,後味:廣藿香、麝香、檀木、木質元素、琥珀
"JOHN VARVATOS 聯名款 銀翼 男性淡香水 125ML 尼克強納斯聯名$1,380臺南市西港區找相似",https://shopee.tw//JOHN-VARVATOS-聯名款-銀翼-男性淡香水-125ML-尼克強納斯聯名-i.303924.17035529846?sp_atk=d44d8836-ad28-4fbb-a6be-64abb99cb3d4&xptdk=d44d8836-ad28-4fbb-a6be-64abb99cb3d4,,前味:礦物、佛手柑,中味:鼠尾草、天竺葵、鳶尾,後味:廣藿香、檀香木、香根草
"John Varvatos Artisan 工匠純淨 男性淡香水 125ml / TESTER『WNP』$989 - $1,250已售出 8臺北市大同區找相似",https://shopee.tw//John-Varvatos-Artisan-工匠純淨-男性淡香水-125ml-TESTER『WNP』-i.80228033.1351881085?sp_atk=e43a3676-08d5-4e3d-9812-f93c2ae3a517&xptdk=e43a3676-08d5-4e3d-9812-f93c2ae3a517,商品規格分類蝦皮購物美妝保養香水、香氛品牌johnvarvatos性別男性香水濃度EDT、淡香水質地噴霧商品數量115出貨地臺北市大同區商品詳情香調:草香清新調、柑橘清新調、辛辣調,前味:西班牙檸檬、晚侖夏橙、佛手柑、苦橙葉,中味:橙子花、咖啡樹花、茉莉花、鳶尾草、香菜子、小荳蔻,後味:雪松、白桃花心木、白芷、麝香黃葵籽、香豆
"全新中文標籤正品John Varvatos 尼克強納斯聯名銀翼版男性淡香水125ml tester$1,250已售出 1臺北市北投區找相似",https://shopee.tw//全新中文標籤正品John-Varvatos-尼克強納斯聯名銀翼版男性淡香水125ml-tester-i.4194908.12565867948?sp_atk=76f89af1-a4b9-47b6-a6d4-3a42929e93d4&xptdk=76f89af1-a4b9-47b6-a6d4-3a42929e93d4,,前味:礦物、佛手柑,中味:鼠尾草、天竺葵、鳶尾,後味:廣藿香、檀香木、香根草
"《尋香小站 》John Varvatos Artisan 工匠藤編男性香水 125ml 全新正品$1,350已售出 28新北市三重區找相似",https://shopee.tw//《尋香小站-》John-Varvatos-Artisan-工匠藤編男性香水-125ml-全新正品-i.6261367.1322799317?sp_atk=474d7038-728a-4c15-aaa0-274301f67e76&xptdk=474d7038-728a-4c15-aaa0-274301f67e76,香調:柑橘芳香調,前味:法式柑橘、橘子、百里香、馬郁蘭,中味:橙花、薑,後味:木質香、琥珀、麝香
【禮盒拆售】香水 💕💕 John Varvatos  15ml 工匠系列  經典/典藏/工匠藤編/工匠BLU$299 - $333已售出 1高雄市新興區找相似,https://shopee.tw//【禮盒拆售】香水-💕💕-John-Varvatos-15ml-工匠系列-經典-典藏-工匠藤編-工匠BLU-i.190487112.12069553882?sp_atk=6fdd97a5-0e17-4c2d-b321-3bca8756a341&xptdk=6fdd97a5-0e17-4c2d-b321-3bca8756a341,,前味:西班牙檸檬、晚侖夏橙、佛手柑、苦橙葉,中味:橙子花、咖啡樹花、茉莉花、鳶尾草、香菜子、小荳蔻,後味:雪松、白桃花心木、白芷、麝香黃葵籽、香豆
John Varvatos Artisan 工匠藤編 1ml 2ml 5ml 玻璃分享噴瓶$40 - $105已售出 998彰化縣彰化市找相似,https://shopee.tw//John-Varvatos-Artisan-工匠藤編-1ml-2ml-5ml-玻璃分享噴瓶-i.6358120.1431643773?sp_atk=dd96a674-d889-468d-b289-1eb3e8761288&xptdk=dd96a674-d889-468d-b289-1eb3e8761288,香調:木質清新調,前味:西西里島柑橘、柚果實、墨西哥橘子、百里香、西班牙馬鬱蘭、希臘薰衣草,中味:北非洲橙花、印度九里香、茉莉、生薑,後味:木質香、琥珀、麝香
蝦皮優選《試香》John Varvatos Artisan Blu/Artisan Pure 工匠Blu/工匠純淨 男香 試香紙$35 - $130已售出 65新北市汐止區找相似,https://shopee.tw//《試香》John-Varvatos-Artisan-Blu-Artisan-Pure-工匠Blu-工匠純淨-男香-試香紙-i.1559866.8903421796?sp_atk=b1426502-dee8-44ef-a6b4-dec08db2e16c&xptdk=b1426502-dee8-44ef-a6b4-dec08db2e16c,香調:柑橘香調,"前味:西班牙檸檬,晚侖夏橙,佛手柑,苦橙葉","中味:橙花,咖啡樹花,茉莉,鳶尾草,香菜子,小豆蔻","後味:雪松,白桃花心木,白芷,麝香黃葵籽,香豆"
【禮盒拆售】香水 💕💕 John Varvatos  15ml 工匠系列  經典/典藏/工匠藤編/工匠BLU$299 - $333已售出 1高雄市新興區找相似,https://shopee.tw//【禮盒拆售】香水-💕💕-John-Varvatos-15ml-工匠系列-經典-典藏-工匠藤編-工匠BLU-i.190487112.12069553882?sp_atk=464f77fc-c0a6-4404-8c61-8def53a6aec1&xptdk=464f77fc-c0a6-4404-8c61-8def53a6aec1,,前味:西班牙檸檬、晚侖夏橙、佛手柑、苦橙葉,中味:橙子花、咖啡樹花、茉莉花、鳶尾草、香菜子、小荳蔻,後味:雪松、白桃花心木、白芷、麝香黃葵籽、香豆
"全新中文標籤正品John Varvatos 尼克強納斯聯名銀翼版男性淡香水125ml tester$1,250已售出 1臺北市北投區找相似",https://shopee.tw//全新中文標籤正品John-Varvatos-尼克強納斯聯名銀翼版男性淡香水125ml-tester-i.4194908.12565867948?sp_atk=b3bb9baf-79ba-48ec-bee8-67333d972e31&xptdk=b3bb9baf-79ba-48ec-bee8-67333d972e31,,前味:礦物、佛手柑,中味:鼠尾草、天竺葵、鳶尾,後味:廣藿香、檀香木、香根草
John Varvatos Artisan 工匠藤編 1ml 2ml 5ml 玻璃分享噴瓶$40 - $105已售出 998彰化縣彰化市找相似,https://shopee.tw//John-Varvatos-Artisan-工匠藤編-1ml-2ml-5ml-玻璃分享噴瓶-i.6358120.1431643773?sp_atk=8a150bca-335f-45cf-84d2-48b78efef5bf&xptdk=8a150bca-335f-45cf-84d2-48b78efef5bf,香調:木質清新調,前味:西西里島柑橘、柚果實、墨西哥橘子、百里香、西班牙馬鬱蘭、希臘薰衣草,中味:北非洲橙花、印度九里香、茉莉、生薑,後味:木質香、琥珀、麝香
蝦皮優選《試香》John Varvatos Artisan Blu/Artisan Pure 工匠Blu/工匠純淨 男香 試香紙$35 - $130已售出 65新北市汐止區找相似,https://shopee.tw//《試香》John-Varvatos-Artisan-Blu-Artisan-Pure-工匠Blu-工匠純淨-男香-試香紙-i.1559866.8903421796?sp_atk=2f542401-34dc-4a11-8125-b14efeb30ad4&xptdk=2f542401-34dc-4a11-8125-b14efeb30ad4,香調:柑橘香調,"前味:西班牙檸檬,晚侖夏橙,佛手柑,苦橙葉","中味:橙花,咖啡樹花,茉莉,鳶尾草,香菜子,小豆蔻","後味:雪松,白桃花心木,白芷,麝香黃葵籽,香豆"
"公司貨 John Varvatos 工匠純淨男性淡香水75ml/工匠藤編男性淡香水125ml滿額折$30$1,249 - $1,549高雄市鹽埕區找相似",https://shopee.tw//公司貨-John-Varvatos-工匠純淨男性淡香水75ml-工匠藤編男性淡香水125ml-i.4892653.14861475873?sp_atk=fb290423-8ff4-48ae-9f98-7bbb2eb687e4&xptdk=fb290423-8ff4-48ae-9f98-7bbb2eb687e4,,前味:柑橘、多汁橘柚、冬季橘香、百里香、墨角蘭、希臘薰衣草,中味:九里香、橙花樹、生薑、紫薑,後味:琥珀、麝香
"全新中文標籤公司貨 John Varvatos Artisan Pure 工匠純淨男性淡香水125ml$1,300已售出 1臺北市北投區找相似",https://shopee.tw//全新中文標籤公司貨-John-Varvatos-Artisan-Pure-工匠純淨男性淡香水125ml-i.4194908.9196119993?sp_atk=75d9c8cc-0558-49b3-a3cf-939857693ce3&xptdk=75d9c8cc-0558-49b3-a3cf-939857693ce3,,前味:西班牙檸檬、晚侖夏橙、佛手柑、苦橙葉,中味:橙子花、咖啡樹花、茉莉花、鳶尾草、香菜子、小荳蔻,後味:雪松、白桃花心木、白芷、麝香黃葵籽、香豆
((試香)) John Varvatos DARK REBEL 龐克騎士男性淡香水 分裝$50 - $220已售出 13臺中市豐原區找相似,https://shopee.tw//((試香))-John-Varvatos-DARK-REBEL-龐克騎士男性淡香水-分裝-i.224023342.7157321875?sp_atk=6114996a-074f-481a-8412-f997c1876305&xptdk=6114996a-074f-481a-8412-f997c1876305,,前味:波旁威士忌、印蒿油、快樂鼠尾草、錫蘭荳蔻精油,中味:異國龍骨花、黑色皮革、黑胡椒、肉荳蔻、蘇合香脂,後味:墨西哥香草豆、焦松、海貍香、白塞木、煙草夜
"John Varvatos 工匠藤編男性淡香水$1,290 - $1,590已售出 2高雄市鳳山區找相似",https://shopee.tw//John-Varvatos-工匠藤編男性淡香水-i.16682734.394824491?sp_atk=a094c641-5e11-44fc-a082-ae6a19428284&xptdk=a094c641-5e11-44fc-a082-ae6a19428284,,前味:法式柑橘、橘子、百里香、馬郁蘭,中味:橙花、薑,後味:木質香、琥珀、麝香
"•Cocoshouse•John Varvatos工匠銀魂男性淡香水75ml$1,980臺中市西屯區找相似",https://shopee.tw//•Cocoshouse•John-Varvatos工匠銀魂男性淡香水75ml-i.281648741.3979485847?sp_atk=825a8546-c511-4917-8628-02077515c6ba&xptdk=825a8546-c511-4917-8628-02077515c6ba,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌johnvarvatos性別男性香水濃度EDT、淡香水質地噴霧商品數量5出貨地臺中市西屯區商品詳情香調:木質調、柑橘調,前味:義大利佛手柑、苦橙,中味:葡萄柚花椒莓、天竺葵、苦艾,後味:雪松木、香根草
John Varvatos Artisan Blu 工匠Blu 1ml 2ml 5ml 玻璃分享噴瓶$40 - $115已售出 321彰化縣彰化市找相似,https://shopee.tw//John-Varvatos-Artisan-Blu-工匠Blu-1ml-2ml-5ml-玻璃分享噴瓶-i.6358120.1431653479?sp_atk=e27136ca-ecba-4fd2-adf4-0952ca008459&xptdk=e27136ca-ecba-4fd2-adf4-0952ca008459,香調:柑橘清新調,前味:佛手柑、苦橙、薰衣草,中味:法國鼠尾草、佛羅倫斯鳶尾花、橙花,後味:開心果*
"4.4折廣告限時特價5天 免運 C中性淡香水 100ml 藍風鈴 英國梨 one be  男性香水 女性香水滿額贈$399 - $1,399已售出 30桃園市大園區找相似",https://shopee.tw//限時特價5天-免運-C中性淡香水-100ml-藍風鈴-英國梨-one-be-男性香水-女性香水-i.468245199.16765461949?sp_atk=5a5f751f-d16f-4f61-878d-3d0e66c03b48&xptdk=5a5f751f-d16f-4f61-878d-3d0e66c03b48,香調:柑苔果香調,前味:佛手柑、荳蔻、新鮮鳳梨、木瓜、檸檬,中味:茉莉花、鈴蘭、玫瑰、肉荳蔻、百合、鳶尾草,後味:麝香、琥珀、檀香、雪鬆、橡木苔
"蝦皮優選香妮💋John Varvatos Artisan 工匠藤編 Blu 藍 男香 75ml/ 125ml /【TESTER】$950 - $1,130已售出 32高雄市路竹區找相似",https://shopee.tw//香妮💋John-Varvatos-Artisan-工匠藤編-Blu-藍-男香-75ml-125ml-【TESTER】-i.131326797.2688439165?sp_atk=dff3d95b-584d-4552-8686-87609af4c388&xptdk=dff3d95b-584d-4552-8686-87609af4c388,,商品規格分類蝦皮購物美妝保養香水、香氛品牌johnvarvatos性別男性質地噴霧商品數量252出貨地高雄市路竹區商品詳情前味:佛手柑、苦橙、薰衣草、羅勒葉,中味:鼠尾草、佛羅倫斯鳶尾花、橙花,後味:開心果樹
"John Varvatos XX工匠銀魂男性淡香水 75ml《BEAULY倍莉》 禮物 禮盒 精美包裝 送禮 情人節禮物9折$2,280臺中市南區找相似",https://shopee.tw//John-Varvatos-XX工匠銀魂男性淡香水-75ml《BEAULY倍莉》-禮物-禮盒-精美包裝-送禮-情人節禮物-i.313807339.8513149353?sp_atk=2ec4fbe0-54f5-4580-8910-7c4f1fe9680e&xptdk=2ec4fbe0-54f5-4580-8910-7c4f1fe9680e,,前調:義大利佛手柑、苦橙,中調:葡萄柚花椒莓、天竺葵、艾草,後調:雪松、岩蘭草
"《尋香小站 》John Varvatos 工匠系列小香水禮盒 內含同名、工匠藤編、典藏、工匠Blu 15ML*4$1,420新北市三重區找相似",https://shopee.tw//《尋香小站-》John-Varvatos-工匠系列小香水禮盒-內含同名、工匠藤編、典藏、工匠Blu-15ML*4-i.6261367.7138624629?sp_atk=abc97df0-c48d-43fc-8260-c0131201052f&xptdk=abc97df0-c48d-43fc-8260-c0131201052f,香調:,前味:大黃、木瓜、苦艾酒、香料,中味:肉桂、冷杉、茉莉、鳶尾草、薰衣草,後味:皮革、煙草、頓加豆、廣藿香、橡苔
《尋香小站 》John Varvatos Vintage  工匠藤編 典藏 古色古香 男香 125ml TESTER .$990新北市三重區找相似,https://shopee.tw//《尋香小站-》John-Varvatos-Vintage-工匠藤編-典藏-古色古香-男香-125ml-TESTER-.-i.6261367.1871121185?sp_atk=7a781c4d-b14e-4783-b997-83ae52cb800d&xptdk=7a781c4d-b14e-4783-b997-83ae52cb800d,,前味:大黃、木瓜、苦艾酒、香料,中味:肉桂、冷杉、茉莉、鳶尾草、薰衣草,後味:皮革、煙草、頓加豆、廣藿香、橡苔
John Varvatos Artisan 工匠藤編男性淡香水 分享試管$40已售出 54臺中市沙鹿區找相似,https://shopee.tw//John-Varvatos-Artisan-工匠藤編男性淡香水-分享試管-i.46904523.880633145?sp_atk=2e4a2b6a-1904-4bec-b716-9c4ef649c36b&xptdk=2e4a2b6a-1904-4bec-b716-9c4ef649c36b,,🌼前味:西西里島柑橘、柚果實、墨西哥橘子、百里香、西班牙馬鬱蘭、希臘薰衣草,🌼中味:北非洲橙花、印度九里香、茉莉、生薑,🌼後味:木質香、琥珀、麝香
"John Varvatos Artisan 工匠純淨 男性淡香水 125ml ✨蝦老闆✨$1,520新北市中和區找相似",https://shopee.tw//John-Varvatos-Artisan-工匠純淨-男性淡香水-125ml-✨蝦老闆✨-i.4182935.1071571467?sp_atk=f76b59be-533b-451d-8cc7-3708de4c51ff&xptdk=f76b59be-533b-451d-8cc7-3708de4c51ff,,前味:西班牙檸檬、晚侖夏橙、佛手柑、苦橙葉,中味:橙子花、咖啡樹花、茉莉花、鳶尾草、香菜子、小荳蔻,後味:雪松、白桃花心木、白芷、麝香黃葵籽、香豆
"🌵John varvatos ARTISAN工匠藤編男性淡香水125ml$1,199臺中市東勢區找相似",https://shopee.tw//🌵John-varvatos-ARTISAN工匠藤編男性淡香水125ml-i.11025812.8507049124?sp_atk=9483717b-11c1-4c20-8b29-a26bf9c903b5&xptdk=9483717b-11c1-4c20-8b29-a26bf9c903b5,·香調:木質清新調,·前味:西西里島柑橘、柚果實、墨西哥橘子、百里香、,·中味:北非洲橙花、印度九里香、茉莉、生薑,·後味:木質香、琥珀、麝香
~誘香水~JOHN VARVATOS 典藏男性淡香水 75ml TESTER$790嘉義市東區找相似,https://shopee.tw//~誘香水~JOHN-VARVATOS-典藏男性淡香水-75ml-TESTER-i.4283796.4350718259?sp_atk=5260c27a-707e-4795-a8be-fb333cd9348d&xptdk=5260c27a-707e-4795-a8be-fb333cd9348d,,前味:大黃、木瓜、苦艾酒、香料,中味:肉桂、冷杉、茉莉、鳶尾草、薰衣草,後味:皮革、煙草、頓加豆、廣藿香、橡苔
【John Varvatos】Artisan Pure 工匠純淨男性淡香水 分享香$30 - $120已售出 1新北市三重區找相似,https://shopee.tw//【John-Varvatos】Artisan-Pure-工匠純淨男性淡香水-分享香-i.65902819.17956602790?sp_atk=c2a59a5e-82db-42f9-835a-7c845eb9a5a8&xptdk=c2a59a5e-82db-42f9-835a-7c845eb9a5a8,香調:草香清新調、柑橘清新調、辛辣調,前味:西班牙檸檬、晚侖夏橙、佛手柑、苦橙葉,中味:橙子花、咖啡樹花、茉莉花、鳶尾草、香菜子、小荳蔻,後味:雪松、白桃花心木、白芷、麝香黃葵籽、香豆
"【首席國際香水】 John Varvatos Artisan 工匠藤編男性香水$1,850 - $2,300臺東縣臺東市找相似",https://shopee.tw//【首席國際香水】-John-Varvatos-Artisan-工匠藤編男性香水-i.481436094.11116335040?sp_atk=1a25c1ee-d648-405d-86d0-7908bf8a91aa&xptdk=1a25c1ee-d648-405d-86d0-7908bf8a91aa,香調:木質清新調,前味:西西里島柑橘、柚果實、墨西哥橘子、百里香、西班牙馬鬱蘭、希臘薰衣草,中味:北非洲橙花、印度九里香、茉莉、生薑,後味:木質香、琥珀、麝香
"全新現貨  John Varvatos Artisan Pure 工匠純淨男性淡香水 專櫃正品$3,450已售出 3臺北市大安區找相似",https://shopee.tw//全新現貨-John-Varvatos-Artisan-Pure-工匠純淨男性淡香水-專櫃正品-i.20695795.2890132936?sp_atk=e832d186-d262-412f-8d4d-ba4037a7a456&xptdk=e832d186-d262-412f-8d4d-ba4037a7a456,,✨前味:西班牙檸檬、晚侖夏橙、佛手柑、苦橙葉,✨中味:橙子花、咖啡樹花、茉莉花、鳶尾草、香菜子、小荳蔻,✨後味:雪松、白桃花心木、白芷、麝香黃葵籽、香豆
"【GH】John Varvatos Artisan Blu 工匠Blu男性淡香水125ML$1,150臺北市中正區找相似",https://shopee.tw//【GH】John-Varvatos-Artisan-Blu-工匠Blu男性淡香水125ML-i.346607048.6971593901?sp_atk=ea830033-d549-49a3-8540-5986341f848d&xptdk=ea830033-d549-49a3-8540-5986341f848d,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌johnvarvatos性別男性香水濃度EDT、淡香水質地噴霧商品數量1出貨地臺北市中正區商品詳情香調:柑橘清新調,前味:佛手柑、苦橙、薰衣草,中味:法國鼠尾草、佛羅倫斯鳶尾花、橙花,後味:開心果樹
"◇MOLI 莫麗◇John Varvatos Artisan Pure 工匠純淨男性淡香水125ml※363-174$1,380已售出 2臺北市中正區找相似",https://shopee.tw//◇MOLI-莫麗◇John-Varvatos-Artisan-Pure-工匠純淨男性淡香水125ml※363-174-i.2299401.1818677351?sp_atk=0a46053c-e8f6-4664-8bf0-3f6a1f766918&xptdk=0a46053c-e8f6-4664-8bf0-3f6a1f766918,香調:草香清新調、柑橘清新調、辛辣調,前味:西班牙檸檬、晚侖夏橙、佛手柑、苦橙葉,中味:橙子花、咖啡樹花、茉莉花、鳶尾草、香菜子、小荳蔻,後味:雪松、白桃花心木、白芷、麝香黃葵籽、香豆
