title,link,search_term,note,top_note,heart_note,base_note
"Miu Miu Twist 玩轉女孩淡香精 100ml【迴香香水館】$2,200高雄市永安區找相似",https://shopee.tw/Miu-Miu-Twist-玩轉女孩淡香精-100ml【迴香香水館】-i.11487681.2305634218?sp_atk=7c7ecd71-09c3-4e57-a162-04c9a073a640&xptdk=7c7ecd71-09c3-4e57-a162-04c9a073a640,MIU MIU,,商品規格分類蝦皮購物美妝保養香水、香氛品牌miumiu性別女性質地噴霧商品數量3出貨地高雄市永安區商品詳情前調:佛手柑、蘋果花、蘋果,中調:粉紅琥珀、零陵香豆,後調:雪松木
"◇MOLI 莫麗◇Miu Miu 繆斯女神女性淡香精100ml+20ml 3006-122 2023/12到期$2,380臺北市中正區找相似",https://shopee.tw/◇MOLI-莫麗◇Miu-Miu-繆斯女神女性淡香精100ml-20ml-3006-122-2023-12到期-i.2299401.1569168387?sp_atk=211e686b-ca4f-4ba4-b551-9528e748d6a9&xptdk=211e686b-ca4f-4ba4-b551-9528e748d6a9,MIU MIU,香調:草香清新調、花香清新調,前味:鈴蘭、佛手柑、檸檬,中味:茉莉、玫瑰精油、草香調、黑醋栗、桃子,後味:木質辛香、麝香
"《尋香小站 》Miu Miu L'eau Rosee 粉色嬉遊女性淡香水 100ml 全新正品$2,250已售出 1新北市三重區找相似",https://shopee.tw/《尋香小站-》Miu-Miu-L'eau-Rosee-粉色嬉遊女性淡香水-100ml-全新正品-i.6261367.2784812396?sp_atk=e5fd2e74-f3d3-470a-9086-e60cfef803f5&xptdk=e5fd2e74-f3d3-470a-9086-e60cfef803f5,MIU MIU,香調:草香清新調、花果清新調,前味:黑醋栗芽,中味:鈴蘭,後味:Agikala木、麝香
Miu miu 粉色嬉戲女性淡香水針管1.2ml 全新科蒂公司貨$105 - $399已售出 17高雄市鹽埕區找相似,https://shopee.tw/Miu-miu-粉色嬉戲女性淡香水針管1.2ml-全新科蒂公司貨-i.412345.933508436?sp_atk=fdf94d33-08d6-4596-98f7-9f82cd3865e7&xptdk=fdf94d33-08d6-4596-98f7-9f82cd3865e7,MIU MIU,,前味:黑醋栗芽,中味:鈴蘭,後味:麝香、Akigla木
🇮🇹Miu Miu Twist淡香精迷你套組✈️封膜盒裝$980新竹市東區找相似,https://shopee.tw/🇮🇹Miu-Miu-Twist淡香精迷你套組✈️封膜盒裝-i.5356259.13672275504?sp_atk=e07447c7-d78d-4603-bcbc-bbd0662bde62&xptdk=e07447c7-d78d-4603-bcbc-bbd0662bde62,MIU MIU,,前調:鮮綠佛手柑、蘋果花、蘋果精油,中調:粉紅琥珀、零陵香豆,後調:雪松木
MIUMIU 粉色嬉遊女性淡香水 7.5ml$399新北市三重區找相似,https://shopee.tw/MIUMIU-粉色嬉遊女性淡香水-7.5ml-i.803189.12430229054?sp_atk=b678c106-7f9b-45d0-943f-2e58a2214b32&xptdk=b678c106-7f9b-45d0-943f-2e58a2214b32,MIU MIU,香調:,前味:黑醋栗芽,中味:鈴蘭,後味:Agikala木、麝香
"◇MOLI 莫麗◇Miu Miu 春日花園女性淡香精 100ml 公司貨 3006-78$2,280臺北市中正區找相似",https://shopee.tw/◇MOLI-莫麗◇Miu-Miu-春日花園女性淡香精-100ml-公司貨-3006-78-i.2299401.864650429?sp_atk=45324efd-5ba8-44aa-a3d6-57e173dd7238&xptdk=45324efd-5ba8-44aa-a3d6-57e173dd7238,MIU MIU,香調:草香清新調、花香清新調,前味:鈴蘭、朝露,中味:忍冬花,後味:Akigala木
"Miu Miu 繆斯女神女性淡香精禮盒(EDP100+EDP20)$2,199新北市板橋區找相似",https://shopee.tw/Miu-Miu-繆斯女神女性淡香精禮盒(EDP100-EDP20)-i.2641437.8366395950?sp_atk=6c2ab0e1-09f6-4a7d-8246-7e1f46e67a56&xptdk=6c2ab0e1-09f6-4a7d-8246-7e1f46e67a56,MIU MIU,,前味:鈴蘭、佛手柑、檸檬,中味:茉莉、玫瑰精油、黑醋栗、桃子,後味:木質辛香、麝香
"Miu Miu 玩轉女孩女性淡香精100ml$2,280高雄市三民區找相似",https://shopee.tw/Miu-Miu-玩轉女孩女性淡香精100ml-i.6932656.16114274540?sp_atk=9dbeec18-45b0-4914-bd35-b8e19de5b196&xptdk=9dbeec18-45b0-4914-bd35-b8e19de5b196,MIU MIU,香調:木質清新調、柑橘花香調,前味:佛手柑、蘋果花、蘋果,中味:粉紅琥珀、零陵香豆,後味:雪松木
MIU MIU 謬斯女神 1ml 2ml 5ml 分享噴瓶$55 - $190已售出 489彰化縣彰化市找相似,https://shopee.tw/MIU-MIU-謬斯女神-1ml-2ml-5ml-分享噴瓶-i.6358120.1123827455?sp_atk=e2b58004-75e1-4d4a-b42d-52bc3e8e3e78&xptdk=e2b58004-75e1-4d4a-b42d-52bc3e8e3e78,MIU MIU,香調:清新花香調,前味:鈴蘭,中味:茉莉、玫瑰,後味:Akigla木
"Miu Miu淡香精100ml$2,500新北市永和區找相似",https://shopee.tw/Miu-Miu淡香精100ml-i.3895437.2248096293?sp_atk=506f7eef-49fb-42a4-b325-db43570b138f&xptdk=506f7eef-49fb-42a4-b325-db43570b138f,MIU MIU,,商品規格分類蝦皮購物美妝保養香水、香氛品牌miumiu商品數量1出貨地新北市永和區商品詳情前味:鈴蘭、佛手柑、檸檬,中味:茉莉、玫瑰精油、草香調、黑醋栗、桃子,後味:木質辛香、麝香
"波妮香水♥ MIU MIU 女性小香禮盒四入組 (春日花園 7.5ml*2 + 粉色嬉遊 7.5ml*2)$1,380已售出 5新北市新店區找相似",https://shopee.tw/波妮香水♥-MIU-MIU-女性小香禮盒四入組-(春日花園-7.5ml*2-粉色嬉遊-7.5ml*2)-i.81930378.7954416058?sp_atk=c35be8fe-24b6-4994-b9ce-aca54bc23aed&xptdk=c35be8fe-24b6-4994-b9ce-aca54bc23aed,MIU MIU,,前調:黑醋栗芽,中味:忍冬花,後調:麝香
"MIU MIU L'Eau Bleue 春日花園女性淡香精/1瓶/100ml-公司正貨$2,500新北市新莊區找相似",https://shopee.tw/MIU-MIU-L'Eau-Bleue-春日花園女性淡香精-1瓶-100ml-公司正貨-i.4601985.953003882?sp_atk=dfec62d4-9209-4445-af6e-d09151b90af2&xptdk=dfec62d4-9209-4445-af6e-d09151b90af2,MIU MIU,,前味:鈴蘭,"中味:白色花朵,晨露,綠色元素","後味:akigalawood(香辛花香木質調)廣藿香,胡椒,沉香木"
◇MOLI 莫麗◇ Miu Miu Twist 游轉幻境女性淡香水5ml 990-3319$399臺北市中正區找相似,https://shopee.tw/◇MOLI-莫麗◇-Miu-Miu-Twist-游轉幻境女性淡香水5ml-990-3319-i.2299401.4969508470?sp_atk=0f86fdfb-7d1c-43ff-9802-29385b3244c2&xptdk=0f86fdfb-7d1c-43ff-9802-29385b3244c2,MIU MIU,,前味:柑橘、蘋果花,中味:粉紅琥珀,後味:雪松木
"[全新專櫃正品]Miu Miu 春日花園 淡香精 100ml$2,480高雄市鳳山區找相似",https://shopee.tw/-全新專櫃正品-Miu-Miu-春日花園-淡香精-100ml-i.16682734.914943706?sp_atk=bd7e36a6-3502-4f18-9f64-bff93864b8b3&xptdk=bd7e36a6-3502-4f18-9f64-bff93864b8b3,MIU MIU,,商品規格分類蝦皮購物美妝保養香水、香氛品牌miumiu商品數量1出貨地高雄市鳳山區商品詳情前味:鈴蘭、朝露,中味:忍冬花,後味:Akigla木
"4折Miu Miu Twist 游轉幻境 女性淡香水小香 5ml 迷你小香〔 10點半香水美妝 〕$1,000$399已售出 3臺中市西區找相似",https://shopee.tw/Miu-Miu-Twist-游轉幻境-女性淡香水小香-5ml-迷你小香〔-10點半香水美妝-〕-i.54574900.5393833658?sp_atk=a640af09-1437-4aec-a6ef-11e0ea92f942&xptdk=a640af09-1437-4aec-a6ef-11e0ea92f942,MIU MIU,香調:木質花香調,前調:柑橘及蘋果花,中調:粉紅琥珀協調,後調:雪松
❤️試香❤️Miu Miu 繆斯女神女性淡香精 1ml/2ml/5ml 玻璃瓶分裝$39 - $90已售出 7高雄市三民區找相似,https://shopee.tw/❤️試香❤️Miu-Miu-繆斯女神女性淡香精-1ml-2ml-5ml-玻璃瓶分裝-i.235864816.9307263904?sp_atk=22adc05f-cf99-4f7e-8777-ed8b98933a0e&xptdk=22adc05f-cf99-4f7e-8777-ed8b98933a0e,MIU MIU,商品規格分類蝦皮購物美妝保養香水、香氛品牌miumiu性別女性香水濃度EDP、香水質地噴霧商品數量70出貨地高雄市三民區商品詳情香調:草香清新調、花香清新調,前味:鈴蘭、佛手柑、檸檬,中味:茉莉、玫瑰精油、草香調、黑醋栗、桃子,後味:木質辛香、麝香
"蝦皮優選香妮💋MIU MIU 繆斯女神 同名 女性淡香精 50ml/ 100ml ❤$1,620 - $2,200高雄市路竹區找相似",https://shopee.tw/香妮💋MIU-MIU-繆斯女神-同名-女性淡香精-50ml-100ml-❤-i.131326797.2487599875?sp_atk=8eae8c05-1c44-4a4f-ad51-834391100b32&xptdk=8eae8c05-1c44-4a4f-ad51-834391100b32,MIU MIU,,"前味:鈴蘭,山谷百合","中味:茉莉,玫瑰,綠葉","後味:廣藿香,木香"
MIU MIU 玩轉女孩淡香水5ml-小香，市價：800元，平輸，下單前請先詢問貨量$330新北市三重區找相似,https://shopee.tw/MIU-MIU-玩轉女孩淡香水5ml-小香，市價：800元，平輸，下單前請先詢問貨量-i.10148887.3967951316?sp_atk=3b136e61-12fd-4687-a29f-bc5e97bdf49c&xptdk=3b136e61-12fd-4687-a29f-bc5e97bdf49c,MIU MIU,,前味:佛手柑、蘋果花、蘋果精油,中味:粉紅琥珀、零陵香豆,後味:雪松木
免費🎁 miu miu Twist玩轉女孩淡香精 香水 分裝瓶 試香 5ml$290高雄市左營區找相似,https://shopee.tw/免費🎁-miu-miu-Twist玩轉女孩淡香精-香水-分裝瓶-試香-5ml-i.49729651.8745904438?sp_atk=70888afe-e6c3-413d-a387-89d9d632ee21&xptdk=70888afe-e6c3-413d-a387-89d9d632ee21,MIU MIU,✔香調:木質麝香調,✔前味:蘋果花,✔中味:粉紅麝香,✔後味:陵香豆、雪松
"MIUMIU春日花園淡香精和粉色嬉遊淡香水雙響特惠組(20ml*2)$2,070已售出 4新北市新店區找相似",https://shopee.tw/MIUMIU春日花園淡香精和粉色嬉遊淡香水雙響特惠組(20ml*2)-i.5485615.12870873412?sp_atk=bc2c6eda-a976-4abe-92de-4db634d1706c&xptdk=bc2c6eda-a976-4abe-92de-4db634d1706c,MIU MIU,,(粉)前味:黑醋栗芽,中味:鈴蘭,"後味:Agikala木、麝香"""
"miu miu 春日花園女性淡香精 EDP 100ML (正)$2,290高雄市岡山區找相似",https://shopee.tw/miu-miu-春日花園女性淡香精-EDP-100ML-(正)-i.83617183.13541037338?sp_atk=368b616d-23f1-4f26-b9d6-f48faf566a9a&xptdk=368b616d-23f1-4f26-b9d6-f48faf566a9a,MIU MIU,商品規格分類蝦皮購物美妝保養香水、香氛性別女性香水濃度EDP、香水質地噴霧商品數量1出貨地高雄市岡山區商品詳情香調:草香清新調、花香調,前調:鈴蘭、朝露,中調:忍冬花,後調:Akigala木
"Miu Miu Twist 玩轉女孩淡香精$2,580新北市永和區找相似",https://shopee.tw/Miu-Miu-Twist-玩轉女孩淡香精-i.236408968.12778504125?sp_atk=40ab7298-ee2d-4a1b-a820-bc657eed83a8&xptdk=40ab7298-ee2d-4a1b-a820-bc657eed83a8,MIU MIU,香調:木質清新調、柑橘花香調,前味:佛手柑、蘋果花、蘋果,中味:粉紅琥珀、零陵香豆,後味:雪松木
♔女小香 Miu Miu Twist 玩轉女孩 女性淡香精 5ml ★新品★$298嘉義市東區找相似,https://shopee.tw/♔女小香-Miu-Miu-Twist-玩轉女孩-女性淡香精-5ml-★新品★-i.162264335.9395441760?sp_atk=0668a7b4-41d0-472c-817a-176b2f6311ae&xptdk=0668a7b4-41d0-472c-817a-176b2f6311ae,MIU MIU,,前味:佛手柑、蘋果花、蘋果,中味:粉紅琥珀、零陵香豆,後味:雪松木
"【MIU MIU】Miu Miu小香水禮盒7.5ML*4入組$1,680找相似",https://shopee.tw/【MIU-MIU】Miu-Miu小香水禮盒7.5ML*4入組-i.158381771.17719898164?sp_atk=07cae1e7-0b0c-4634-99de-b73499ec6876&xptdk=07cae1e7-0b0c-4634-99de-b73499ec6876,MIU MIU,,前味:黑醋栗芽,中味:鈴蘭,後味:Agikala木、麝香
"MIU MIU 粉色嬉遊女性淡香水 L’EAU ROSÉE EAU DE TOILETTE 100ML 全新 正品 未拆$2,880臺北市內湖區找相似",https://shopee.tw/MIU-MIU-粉色嬉遊女性淡香水-L’EAU-ROSÉE-EAU-DE-TOILETTE-100ML-全新-正品-未拆-i.9679710.4858361858?sp_atk=1883fbd4-1b1a-4184-8ecd-50835bf77b55&xptdk=1883fbd4-1b1a-4184-8ecd-50835bf77b55,MIU MIU,香調:草香清新調、花果清新調,前調:黑醋栗芽,中調:鈴蘭,後調:Agikala木、麝香
蝦皮優選Miu Miu 繆斯女神女性淡香精7.5ml/小香水$490已售出 4新北市林口區找相似,https://shopee.tw/Miu-Miu-繆斯女神女性淡香精7.5ml-小香水-i.243811.761679908?sp_atk=6339dc30-b0de-4b75-9045-d87dd6716eb6&xptdk=6339dc30-b0de-4b75-9045-d87dd6716eb6,MIU MIU,,前味:鈴蘭,中味:茉莉、玫瑰,後味:Akigla木
"MIU MIU 玩轉女孩淡香精50ml ·全新商品·有封膜·有中文標籤🏷️$1,199高雄市三民區找相似",https://shopee.tw/MIU-MIU-玩轉女孩淡香精50ml-·全新商品·有封膜·有中文標籤🏷️-i.10376650.11847869384?sp_atk=2465f107-ed39-458e-aae7-183a263093c4&xptdk=2465f107-ed39-458e-aae7-183a263093c4,MIU MIU,香調:木質清新調、柑橘花香調,前調:佛手柑、蘋果花、蘋果,中調:粉紅琥珀、零陵香豆,後調:雪松木
Miu Miu L'eau Rosee 粉色嬉遊女性淡香水分裝瓶試聞瓶試管香$88臺南市北區找相似,https://shopee.tw/Miu-Miu-L'eau-Rosee-粉色嬉遊女性淡香水分裝瓶試聞瓶試管香-i.3878643.2909144255?sp_atk=c5413a3e-17b3-4b31-ade2-7855f13eacb4&xptdk=c5413a3e-17b3-4b31-ade2-7855f13eacb4,MIU MIU,香調:草香清新調、花果清新調,前味:黑醋栗芽,中味:鈴蘭,後味:Agikala木、麝香
